        Time(s)         Temp(K)     Mc(t)/Mc(o)            HMX        INT249a         t_HONO             NO         ONTNTA            NO2        INT295a         c_HONO          ONNO2            H2O        INT202a        INT202c        INT296a     INT296a_RO        INT206e            N2O        INT325a        INT248a        INT233a        INT279a        INT279b        INT101a     INT202c_RO     INT128a_RO        CH2NNO2        INT128a            TAZ        INT132a    INT325a_RO1        INT235b        INT189b    INT325a_RO2        INT251c        INT205c        INT148a        CH2NCHO         INT91a        INT177a        INT120b           CH2O            HCN           CH2N         CH2NNO        INT121a        INT150a         INT75a         INT74a          CH2NH        INT186b     INT186b_RO        INT112c        INT112a        INT280a     INT280a_RO        INT232a    INT233a_RO1        INT159a       CH2NHCHO         INT86a        INT265a     INT235a_RO        INT161a        INT281a        INT251d        INT177b        INT133a    INT103c_cis            HNO             CO         CH2NCO         INT76a         NH2CHO          NH2NO        INT105a         INT75f            N2H        INT206a        INT206b        INT235a     INT159a_RO         INT85d          HCOOH         INT88d        INT162b        INT132d         INT85b        INT161f        INT131b         INT87d        INT115a        INT114a        INT131a        INT207a        INT177c        INT103e        INT191b        INT161b           HNCO         INT90b            CO2           ONNH          NH2CO         INT84f           OCHO            HCO         INT77a           HOCO       CH2NCOOH             N2
         84.000         569.150       1.791E-02      2.936E-02      1.098E-09      2.927E-03      5.669E-02      7.145E-03      1.187E-03      6.482E-12      9.132E-04      3.002E-03      3.708E-02      4.660E-12      7.251E-11      8.838E-14      1.281E-11      1.105E-08      3.111E-01      4.503E-14      2.014E-17      1.432E-10      6.197E-12      3.510E-12      2.636E-13      2.904E-18      1.558E-15      2.028E-06      9.997E-12      1.198E-08      5.426E-12      4.873E-14      3.066E-14      1.617E-09      6.439E-13      3.058E-14      7.226E-10      2.145E-18      5.759E-10      2.604E-11      2.517E-21      1.417E-09      2.224E-01      2.390E-02      2.084E-10      1.308E-07      1.969E-07      1.898E-10      4.688E-15      2.270E-13      8.915E-09      3.334E-16      9.569E-24      4.697E-23      7.300E-17      4.816E-13      3.611E-12      1.228E-13      3.349E-17      4.796E-18      1.537E-10      1.242E-08      4.095E-12      3.188E-14      1.822E-14      3.310E-12      3.822E-13      1.713E-14      2.175E-08      1.105E-11      1.214E-09      1.883E-02      2.985E-07      4.338E-10      2.073E-08      1.343E-09      2.065E-07      2.608E-11      3.290E-10      1.600E-21      0.000E+00      2.537E-17      3.538E-29      1.729E-28      1.139E-01      1.309E-17      2.730E-08      5.344E-11      2.619E-15      2.963E-15      1.770E-17      2.105E-12      2.838E-10      2.766E-15      8.491E-10      3.337E-11      1.705E-13      7.870E-15      2.511E-11      1.572E-13      9.580E-09      2.478E-14      4.951E-02      3.564E-12      1.944E-12      1.894E-21      8.221E-11      7.716E-04      5.644E-07      1.938E-07      1.734E-10      1.213E-01
         86.000         569.650       1.385E-02      2.833E-02      1.147E-09      2.721E-03      5.665E-02      8.853E-03      1.025E-03      5.503E-12      8.495E-04      2.590E-03      3.706E-02      4.213E-12      7.333E-11      8.622E-14      1.231E-11      1.097E-08      3.106E-01      4.073E-14      1.842E-17      1.687E-10      6.740E-12      3.819E-12      2.390E-13      2.981E-18      1.588E-15      1.894E-06      1.011E-11      1.203E-08      5.425E-12      4.381E-14      2.791E-14      1.692E-09      5.865E-13      2.768E-14      7.523E-10      1.823E-18      6.412E-10      2.277E-11      1.998E-21      1.147E-09      2.222E-01      2.290E-02      2.190E-10      1.367E-07      1.709E-07      1.544E-10      4.618E-15      2.150E-13      1.019E-08      3.963E-16      1.155E-23      5.648E-23      8.668E-17      5.280E-13      3.907E-12      1.250E-13      3.998E-17      4.734E-18      1.657E-10      1.431E-08      3.706E-12      2.867E-14      1.659E-14      2.999E-12      3.481E-13      1.550E-14      2.079E-08      1.062E-11      1.324E-09      1.925E-02      3.190E-07      4.612E-10      2.672E-08      1.654E-09      2.032E-07      2.584E-11      3.775E-10      1.474E-21      0.000E+00      2.294E-17      3.571E-29      1.847E-28      1.145E-01      1.425E-17      2.726E-08      5.374E-11      2.638E-15      2.591E-15      1.556E-17      2.355E-12      2.971E-10      2.522E-15      8.835E-10      3.019E-11      1.553E-13      7.125E-15      2.286E-11      1.439E-13      1.093E-08      2.655E-14      4.962E-02      4.049E-12      2.413E-12      1.812E-21      8.000E-11      7.211E-04      5.294E-07      1.833E-07      1.706E-10      1.221E-01
         88.000         570.150       1.059E-02      2.735E-02      1.227E-09      2.530E-03      5.649E-02      1.108E-02      8.885E-04      4.693E-12      7.907E-04      2.238E-03      3.700E-02      3.918E-12      7.548E-11      8.623E-14      1.213E-11      1.116E-08      3.099E-01      3.783E-14      1.732E-17      2.014E-10      7.430E-12      4.213E-12      2.228E-13      3.114E-18      1.646E-15      1.775E-06      1.040E-11      1.208E-08      5.558E-12      4.047E-14      2.606E-14      1.813E-09      5.482E-13      2.573E-14      8.028E-10      1.595E-18      7.203E-10      1.999E-11      1.635E-21      9.334E-10      2.220E-01      2.193E-02      2.296E-10      1.423E-07      1.489E-07      1.261E-10      4.539E-15      2.044E-13      1.159E-08      4.775E-16      1.413E-23      6.884E-23      1.043E-16      5.874E-13      4.296E-12      1.292E-13      4.839E-17      4.810E-18      1.825E-10      1.688E-08      3.442E-12      2.649E-14      1.549E-14      2.790E-12      3.254E-13      1.441E-14      2.009E-08      1.033E-11      1.439E-09      1.965E-02      3.394E-07      4.881E-10      3.410E-08      2.019E-09      1.992E-07      2.551E-11      4.299E-10      1.399E-21      0.000E+00      2.133E-17      3.712E-29      1.978E-28      1.150E-01      1.587E-17      2.788E-08      5.536E-11      2.730E-15      2.329E-15      1.407E-17      2.654E-12      3.182E-10      2.363E-15      9.423E-10      2.803E-11      1.451E-13      6.623E-15      2.132E-11      1.349E-13      1.242E-08      2.831E-14      4.969E-02      4.586E-12      2.969E-12      1.726E-21      7.779E-11      6.759E-04      4.966E-07      1.738E-07      1.679E-10      1.229E-01
         90.000         570.650       8.024E-03      2.640E-02      1.347E-09      2.355E-03      5.620E-02      1.400E-02      7.747E-04      4.025E-12      7.369E-04      1.941E-03      3.691E-02      3.760E-12      7.926E-11      8.860E-14      1.231E-11      1.166E-08      3.089E-01      3.620E-14      1.681E-17      2.443E-10      8.320E-12      4.720E-12      2.144E-13      3.320E-18      1.741E-15      1.674E-06      1.091E-11      1.213E-08      5.846E-12      3.855E-14      2.504E-14      1.992E-09      5.274E-13      2.463E-14      8.795E-10      1.442E-18      8.158E-10      1.768E-11      1.385E-21      7.671E-10      2.216E-01      2.099E-02      2.403E-10      1.475E-07      1.307E-07      1.040E-10      4.459E-15      1.955E-13      1.310E-08      5.837E-16      1.754E-23      8.514E-23      1.274E-16      6.642E-13      4.810E-12      1.360E-13      5.947E-17      5.045E-18      2.058E-10      2.036E-08      3.291E-12      2.523E-14      1.488E-14      2.671E-12      3.130E-13      1.380E-14      1.964E-08      1.016E-11      1.559E-09      2.003E-02      3.599E-07      5.141E-10      4.299E-08      2.439E-09      1.948E-07      2.511E-11      4.854E-10      1.372E-21      0.000E+00      2.044E-17      3.981E-29      2.122E-28      1.154E-01      1.811E-17      2.925E-08      5.851E-11      2.906E-15      2.159E-15      1.312E-17      3.008E-12      3.494E-10      2.282E-15      1.032E-09      2.679E-11      1.396E-13      6.341E-15      2.044E-11      1.301E-13      1.402E-08      3.005E-14      4.968E-02      5.173E-12      3.614E-12      1.637E-21      7.563E-11      6.359E-04      4.660E-07      1.654E-07      1.656E-10      1.235E-01
         92.000         571.150       6.015E-03      2.548E-02      1.519E-09      2.197E-03      5.579E-02      1.787E-02      6.806E-04      3.477E-12      6.882E-04      1.693E-03      3.678E-02      3.737E-12      8.518E-11      9.376E-14      1.288E-11      1.254E-08      3.075E-01      3.581E-14      1.690E-17      3.011E-10      9.483E-12      5.383E-12      2.137E-13      3.621E-18      1.885E-15      1.596E-06      1.172E-11      1.216E-08      6.323E-12      3.798E-14      2.485E-14      2.249E-09      5.239E-13      2.437E-14      9.906E-10      1.352E-18      9.309E-10      1.584E-11      1.221E-21      6.407E-10      2.209E-01      2.007E-02      2.512E-10      1.523E-07      1.162E-07      8.711E-11      4.382E-15      1.890E-13      1.471E-08      7.251E-16      2.212E-23      1.070E-22      1.581E-16      7.653E-13      5.493E-12      1.461E-13      7.428E-17      5.474E-18      2.376E-10      2.512E-08      3.250E-12      2.486E-14      1.477E-14      2.641E-12      3.110E-13      1.365E-14      1.944E-08      1.013E-11      1.685E-09      2.037E-02      3.802E-07      5.391E-10      5.340E-08      2.911E-09      1.901E-07      2.469E-11      5.432E-10      1.395E-21      0.000E+00      2.026E-17      4.417E-29      2.282E-28      1.156E-01      2.118E-17      3.153E-08      6.353E-11      3.188E-15      2.071E-15      1.266E-17      3.428E-12      3.940E-10      2.280E-15      1.162E-09      2.643E-11      1.387E-13      6.276E-15      2.020E-11      1.293E-13      1.572E-08      3.175E-14      4.961E-02      5.799E-12      4.347E-12      1.545E-21      7.357E-11      6.009E-04      4.379E-07      1.580E-07      1.637E-10      1.241E-01
         94.000         571.650       4.462E-03      2.457E-02      1.764E-09      2.057E-03      5.526E-02      2.305E-02      6.044E-04      3.032E-12      6.448E-04      1.488E-03      3.660E-02      3.865E-12      9.406E-11      1.025E-13      1.394E-11      1.389E-08      3.057E-01      3.678E-14      1.767E-17      3.778E-10      1.104E-11      6.268E-12      2.216E-13      4.058E-18      2.096E-15      1.547E-06      1.294E-11      1.220E-08      7.050E-12      3.888E-14      2.559E-14      2.613E-09      5.397E-13      2.504E-14      1.149E-09      1.325E-18      1.070E-09      1.447E-11      1.131E-21      5.485E-10      2.200E-01      1.918E-02      2.622E-10      1.568E-07      1.054E-07      7.466E-11      4.316E-15      1.857E-13      1.639E-08      9.163E-16      2.838E-23      1.367E-22      1.996E-16      9.006E-13      6.417E-12      1.608E-13      9.446E-17      6.163E-18      2.810E-10      3.170E-08      3.330E-12      2.545E-14      1.521E-14      2.708E-12      3.203E-13      1.403E-14      1.953E-08      1.026E-11      1.818E-09      2.066E-02      4.004E-07      5.627E-10      6.510E-08      3.424E-09      1.855E-07      2.429E-11      6.017E-10      1.477E-21      0.000E+00      2.087E-17      5.086E-29      2.462E-28      1.157E-01      2.543E-17      3.498E-08      7.101E-11      3.613E-15      2.065E-15      1.271E-17      3.926E-12      4.569E-10      2.367E-15      1.347E-09      2.704E-11      1.428E-13      6.447E-15      2.066E-11      1.331E-13      1.750E-08      3.341E-14      4.944E-02      6.446E-12      5.151E-12      1.452E-21      7.168E-11      5.710E-04      4.122E-07      1.519E-07      1.627E-10      1.245E-01
         96.000         572.150       3.277E-03      2.365E-02      2.112E-09      1.935E-03      5.458E-02      3.004E-02      5.447E-04      2.678E-12      6.073E-04      1.324E-03      3.634E-02      4.182E-12      1.073E-10      1.161E-13      1.566E-11      1.591E-08      3.033E-01      3.943E-14      1.933E-17      4.834E-10      1.317E-11      7.482E-12      2.404E-13      4.699E-18      2.408E-15      1.534E-06      1.475E-11      1.222E-08      8.126E-12      4.156E-14      2.749E-14      3.130E-09      5.792E-13      2.685E-14      1.375E-09      1.364E-18      1.241E-09      1.360E-11      1.107E-21      4.864E-10      2.186E-01      1.831E-02      2.737E-10      1.609E-07      9.826E-08      6.616E-11      4.272E-15      1.868E-13      1.809E-08      1.180E-15      3.710E-23      1.780E-22      2.567E-16      1.086E-12      7.692E-12      1.824E-13      1.225E-16      7.218E-18      3.410E-10      4.087E-08      3.560E-12      2.721E-14      1.634E-14      2.893E-12      3.438E-13      1.504E-14      2.000E-08      1.062E-11      1.956E-09      2.090E-02      4.204E-07      5.847E-10      7.743E-08      3.952E-09      1.812E-07      2.394E-11      6.582E-10      1.635E-21      0.000E+00      2.244E-17      6.091E-29      2.672E-28      1.155E-01      3.133E-17      4.003E-08      8.191E-11      4.244E-15      2.154E-15      1.336E-17      4.521E-12      5.457E-10      2.569E-15      1.610E-09      2.881E-11      1.533E-13      6.914E-15      2.198E-11      1.426E-13      1.930E-08      3.500E-14      4.916E-02      7.076E-12      5.990E-12      1.358E-21      7.006E-11      5.469E-04      3.893E-07      1.470E-07      1.628E-10      1.246E-01
         98.000         572.650       2.383E-03      2.270E-02      2.613E-09      1.834E-03      5.373E-02      3.952E-02      5.012E-04      2.408E-12      5.763E-04      1.200E-03      3.599E-02      4.774E-12      1.274E-10      1.369E-13      1.832E-11      1.892E-08      3.000E-01      4.447E-14      2.231E-17      6.321E-10      1.619E-11      9.204E-12      2.752E-13      5.663E-18      2.877E-15      1.572E-06      1.750E-11      1.224E-08      9.720E-12      4.677E-14      3.104E-14      3.872E-09      6.523E-13      3.029E-14      1.700E-09      1.492E-18      1.451E-09      1.330E-11      1.164E-21      4.536E-10      2.167E-01      1.746E-02      2.859E-10      1.648E-07      9.538E-08      6.149E-11      4.261E-15      1.941E-13      1.972E-08      1.551E-15      4.950E-23      2.366E-22      3.370E-16      1.349E-12      9.504E-12      2.146E-13      1.623E-16      8.831E-18      4.248E-10      5.370E-08      4.000E-12      3.062E-14      1.845E-14      3.244E-12      3.871E-13      1.697E-14      2.102E-08      1.132E-11      2.101E-09      2.108E-02      4.403E-07      6.049E-10      8.889E-08      4.451E-09      1.779E-07      2.373E-11      7.091E-10      1.904E-21      0.000E+00      2.541E-17      7.619E-29      2.932E-28      1.150E-01      3.964E-17      4.740E-08      9.782E-11      5.190E-15      2.372E-15      1.484E-17      5.234E-12      6.727E-10      2.937E-15      1.990E-09      3.220E-11      1.726E-13      7.798E-15      2.447E-11      1.601E-13      2.106E-08      3.653E-14      4.872E-02      7.629E-12      6.792E-12      1.263E-21      6.882E-11      5.293E-04      3.694E-07      1.438E-07      1.648E-10      1.244E-01
        100.000         573.150       1.717E-03      2.169E-02      3.350E-09      1.758E-03      5.269E-02      5.240E-02      4.751E-04      2.220E-12      5.528E-04      1.115E-03      3.553E-02      5.816E-12      1.591E-10      1.692E-13      2.249E-11      2.349E-08      2.956E-01      5.334E-14      2.748E-17      8.467E-10      2.066E-11      1.175E-11      3.361E-13      7.176E-18      3.614E-15      1.683E-06      2.181E-11      1.224E-08      1.214E-11      5.600E-14      3.725E-14      4.962E-09      7.784E-13      3.633E-14      2.179E-09      1.761E-18      1.719E-09      1.374E-11      1.340E-21      4.535E-10      2.140E-01      1.665E-02      2.992E-10      1.684E-07      9.782E-08      6.105E-11      4.306E-15      2.107E-13      2.119E-08      2.086E-15      6.758E-23      3.217E-22      4.525E-16      1.736E-12      1.218E-11      2.645E-13      2.203E-16      1.134E-17      5.446E-10      7.182E-08      4.775E-12      3.665E-14      2.213E-14      3.853E-12      4.620E-13      2.035E-14      2.291E-08      1.254E-11      2.253E-09      2.117E-02      4.601E-07      6.233E-10      9.756E-08      4.852E-09      1.762E-07      2.378E-11      7.495E-10      2.353E-21      0.000E+00      3.060E-17      1.000E-28      3.286E-28      1.141E-01      5.163E-17      5.835E-08      1.216E-10      6.652E-15      2.794E-15      1.767E-17      6.113E-12      8.580E-10      3.577E-15      2.549E-09      3.810E-11      2.060E-13      9.351E-15      2.877E-11      1.901E-13      2.266E-08      3.801E-14      4.807E-02      8.021E-12      7.456E-12      1.168E-21      6.815E-11      5.198E-04      3.530E-07      1.428E-07      1.697E-10      1.238E-01
        102.000         573.650       1.228E-03      2.060E-02      4.468E-09      1.712E-03      5.140E-02      6.987E-02      4.698E-04      2.122E-12      5.390E-04      1.075E-03      3.490E-02      7.689E-12      2.120E-10      2.210E-13      2.923E-11      3.072E-08      2.895E-01      6.910E-14      3.672E-17      1.166E-09      2.766E-11      1.574E-11      4.454E-13      9.703E-18      4.841E-15      1.912E-06      2.899E-11      1.223E-08      1.596E-11      7.248E-14      4.822E-14      6.613E-09      9.987E-13      4.707E-14      2.907E-09      2.292E-18      2.071E-09      1.530E-11      1.736E-21      4.992E-10      2.101E-01      1.588E-02      3.145E-10      1.721E-07      1.081E-07      6.639E-11      4.440E-15      2.426E-13      2.235E-08      2.879E-15      9.469E-23      4.486E-22      6.233E-16      2.334E-12      1.633E-11      3.459E-13      3.074E-16      1.538E-17      7.204E-10      9.748E-08      6.150E-12      4.743E-14      2.865E-14      4.920E-12      5.928E-13      2.636E-14      2.629E-08      1.472E-11      2.412E-09      2.114E-02      4.802E-07      6.408E-10      1.006E-07      5.062E-09      1.773E-07      2.427E-11      7.736E-10      3.123E-21      0.000E+00      3.984E-17      1.387E-28      3.826E-28      1.126E-01      6.934E-17      7.521E-08      1.584E-10      9.024E-15      3.589E-15      2.301E-17      7.224E-12      1.136E-09      4.718E-15      3.399E-09      4.843E-11      2.644E-13      1.211E-14      3.621E-11      2.421E-13      2.395E-08      3.949E-14      4.715E-02      8.134E-12      7.832E-12      1.073E-21      6.833E-11      5.212E-04      3.410E-07      1.447E-07      1.792E-10      1.225E-01
        104.000         574.150       8.732E-04      1.938E-02      6.233E-09      1.708E-03      4.981E-02      9.329E-02      4.937E-04      2.136E-12      5.382E-04      1.095E-03      3.406E-02      1.129E-11      3.079E-10      3.093E-13      4.079E-11      4.285E-08      2.814E-01      9.889E-14      5.454E-17      1.658E-09      3.940E-11      2.244E-11      6.559E-13      1.430E-17      7.059E-15      2.345E-06      4.195E-11      1.223E-08      2.239E-11      1.038E-13      6.889E-14      9.212E-09      1.407E-12      6.737E-14      4.060E-09      3.394E-18      2.558E-09      1.885E-11      2.639E-21      6.269E-10      2.048E-01      1.518E-02      3.333E-10      1.762E-07      1.322E-07      8.180E-11      4.729E-15      3.018E-13      2.305E-08      4.094E-15      1.367E-22      6.442E-22      8.841E-16      3.319E-12      2.322E-11      4.898E-13      4.430E-16      2.230E-17      9.880E-10      1.337E-07      8.737E-12      6.788E-14      4.093E-14      6.899E-12      8.353E-13      3.773E-14      3.254E-08      1.877E-11      2.577E-09      2.096E-02      5.019E-07      6.600E-10      9.531E-08      4.983E-09      1.837E-07      2.557E-11      7.758E-10      4.537E-21      0.000E+00      5.737E-17      2.057E-28      4.758E-28      1.104E-01      9.635E-17      1.026E-07      2.187E-10      1.314E-14      5.174E-15      3.372E-17      8.695E-12      1.570E-09      6.897E-15      4.744E-09      6.751E-11      3.726E-13      1.733E-14      4.976E-11      3.375E-13      2.478E-08      4.112E-14      4.587E-02      7.846E-12      7.760E-12      9.835E-22      6.976E-11      5.381E-04      3.348E-07      1.511E-07      1.966E-10      1.205E-01
        106.000         574.650       6.189E-04      1.801E-02      9.155E-09      1.765E-03      4.789E-02      1.239E-01      5.657E-04      2.313E-12      5.566E-04      1.206E-03      3.298E-02      1.904E-11      5.025E-10      4.721E-13      6.231E-11      6.486E-08      2.705E-01      1.614E-13      9.299E-17      2.451E-09      6.086E-11      3.468E-11      1.108E-12      2.369E-17      1.154E-14      3.177E-06      6.809E-11      1.230E-08      3.408E-11      1.696E-13      1.120E-13      1.350E-08      2.244E-12      1.099E-13      5.976E-09      5.972E-18      3.274E-09      2.656E-11      4.977E-21      9.407E-10      1.977E-01      1.464E-02      3.590E-10      1.818E-07      1.849E-07      1.194E-10      5.298E-15      4.145E-13      2.325E-08      6.032E-15      2.045E-22      9.578E-22      1.298E-15      5.080E-12      3.567E-11      7.729E-13      6.634E-16      3.514E-17      1.413E-09      1.839E-07      1.411E-11      1.110E-13      6.652E-14      1.095E-11      1.332E-12      6.157E-14      4.493E-08      2.696E-11      2.744E-09      2.058E-02      5.279E-07      6.882E-10      8.098E-08      4.553E-09      2.004E-07      2.849E-11      7.544E-10      7.420E-21      0.000E+00      9.435E-17      3.313E-28      6.569E-28      1.072E-01      1.391E-16      1.506E-07      3.255E-10      2.091E-14      8.724E-15      5.805E-17      1.076E-11      2.277E-09      1.153E-14      6.979E-09      1.064E-10      5.943E-13      2.827E-14      7.680E-11      5.302E-13      2.506E-08      4.333E-14      4.413E-02      7.076E-12      7.137E-12      9.084E-22      7.311E-11      5.792E-04      3.373E-07      1.647E-07      2.287E-10      1.177E-01
        108.000         575.150       4.387E-04      1.644E-02      1.421E-08      1.919E-03      4.569E-02      1.619E-01      7.300E-04      2.771E-12      6.059E-04      1.484E-03      3.165E-02      3.819E-11      9.568E-10      8.016E-13      1.066E-10      1.088E-07      2.567E-01      3.117E-13      1.887E-16      3.785E-09      1.041E-10      5.936E-11      2.228E-12      4.577E-17      2.199E-14      4.856E-06      1.287E-10      1.264E-08      5.745E-11      3.295E-13      2.146E-13      2.088E-08      4.204E-12      2.123E-13      9.319E-09      1.316E-17      4.391E-09      4.442E-11      1.248E-20      1.780E-09      1.887E-01      1.446E-02      3.972E-10      1.915E-07      3.069E-07      2.173E-10      6.418E-15      6.423E-13      2.307E-08      9.267E-15      3.188E-22      1.483E-21      1.986E-15      8.552E-12      6.068E-11      1.412E-12      1.038E-15      6.152E-17      2.119E-09      2.507E-07      2.688E-11      2.154E-13      1.275E-13      2.041E-11      2.496E-12      1.189E-13      7.220E-08      4.558E-11      2.894E-09      1.996E-02      5.639E-07      7.434E-10      6.061E-08      3.821E-09      2.393E-07      3.490E-11      7.162E-10      1.419E-20      0.000E+00      1.843E-16      5.930E-28      1.050E-27      1.033E-01      2.096E-16      2.424E-07      5.327E-10      3.713E-14      1.812E-14      1.237E-16      1.386E-11      3.476E-09      2.285E-14      1.088E-08      1.965E-10      1.114E-12      5.459E-14      1.379E-10      9.725E-13      2.490E-08      4.723E-14      4.183E-02      5.873E-12      6.028E-12      8.711E-22      7.942E-11      6.593E-04      3.534E-07      1.904E-07      2.901E-10      1.139E-01
        110.000         575.650       3.121E-04      1.464E-02      2.304E-08      2.236E-03      4.349E-02      2.038E-01      1.090E-03      3.748E-12      7.066E-04      2.109E-03      3.021E-02      9.256E-11      2.188E-09      1.523E-12      2.072E-10      2.036E-07      2.403E-01      7.288E-13      4.628E-16      6.061E-09      1.985E-10      1.133E-10      5.412E-12      1.062E-16      5.031E-14      8.375E-06      2.923E-10      1.391E-08      1.081E-10      7.801E-13      4.940E-13      3.359E-08      9.510E-12      4.965E-13      1.524E-08      3.752E-17      6.158E-09      8.983E-11      4.364E-20      4.389E-09      1.784E-01      1.508E-02      4.562E-10      2.091E-07      6.160E-07      5.110E-10      8.646E-15      1.123E-12      2.296E-08      1.482E-14      5.176E-22      2.395E-21      3.167E-15      1.600E-11      1.164E-10      3.091E-12      1.684E-15      1.213E-16      3.308E-09      3.305E-07      6.154E-11      5.096E-13      2.935E-13      4.588E-11      5.648E-12      2.781E-13      1.393E-07      9.345E-11      2.963E-09      1.907E-02      6.174E-07      8.627E-10      4.046E-08      2.971E-09      3.298E-07      4.949E-11      6.791E-10      3.274E-20      0.000E+00      4.388E-16      1.195E-27      1.980E-27      9.912E-02      3.269E-16      4.332E-07      9.702E-10      7.371E-14      4.821E-14      3.391E-16      1.864E-11      5.515E-09      5.441E-14      1.778E-08      4.374E-10      2.522E-12      1.276E-13      2.952E-10      2.135E-12      2.479E-08      5.524E-14      3.899E-02      4.484E-12      4.723E-12      9.304E-22      9.016E-11      8.027E-04      3.930E-07      2.367E-07      4.108E-10      1.100E-01
        112.000         576.150       2.229E-04      1.262E-02      3.652E-08      2.801E-03      4.199E-02      2.378E-01      1.842E-03      5.554E-12      8.862E-04      3.441E-03      2.903E-02      2.484E-10      5.718E-09      3.042E-12      4.350E-10      4.008E-07      2.237E-01      1.929E-12      1.256E-15      9.499E-09      3.970E-10      2.267E-10      1.455E-11      2.816E-16      1.324E-13      1.501E-05      7.636E-10      1.820E-08      2.138E-10      2.118E-12      1.268E-12      5.249E-08      2.471E-11      1.314E-12      2.456E-08      1.274E-16      8.621E-09      2.032E-10      1.939E-19      1.291E-08      1.693E-01      1.737E-02      5.315E-10      2.350E-07      1.383E-06      1.439E-09      1.270E-14      2.041E-12      2.315E-08      2.378E-14      8.431E-22      3.910E-21      5.108E-15      3.149E-11      2.417E-10      7.841E-12      2.674E-15      2.556E-16      5.105E-09      3.991E-07      1.576E-10      1.382E-12      7.532E-13      1.178E-10      1.468E-11      7.357E-13      3.087E-07      2.191E-10      2.800E-09      1.798E-02      6.802E-07      1.091E-09      2.574E-08      2.232E-09      5.297E-07      8.163E-11      6.644E-10      8.683E-20      0.000E+00      1.198E-15      2.574E-27      4.141E-27      9.647E-02      5.024E-16      8.236E-07      1.886E-09      1.515E-13      1.546E-13      1.122E-15      2.546E-11      8.536E-09      1.429E-13      2.864E-08      1.114E-09      6.557E-12      3.377E-13      7.169E-10      5.329E-12      2.505E-08      7.052E-14      3.579E-02      3.273E-12      3.567E-12      1.233E-21      1.066E-10      1.032E-03      4.719E-07      3.142E-07      6.299E-10      1.079E-01
        114.000         576.650       1.588E-04      1.049E-02      4.884E-08      3.608E-03      4.214E-02      2.426E-01      3.083E-03      7.852E-12      1.143E-03      5.776E-03      2.866E-02      5.577E-10      1.348E-08      5.272E-12      8.159E-10      6.861E-07      2.130E-01      4.476E-12      2.849E-15      1.263E-08      6.873E-10      3.928E-10      3.273E-11      6.737E-16      3.197E-13      2.253E-05      1.830E-09      3.082E-08      3.677E-10      5.104E-12      2.801E-12      6.866E-08      5.893E-11      3.042E-12      3.369E-08      3.717E-16      1.070E-08      3.962E-10      7.406E-19      3.270E-08      1.668E-01      2.190E-02      5.673E-10      2.514E-07      2.677E-06      3.611E-09      1.758E-14      3.105E-12      2.235E-08      3.415E-14      1.229E-21      5.820E-21      7.511E-15      5.411E-11      4.511E-10      1.865E-11      3.603E-15      4.708E-16      6.827E-09      4.074E-07      3.497E-10      3.325E-12      1.664E-12      2.743E-10      3.500E-11      1.704E-12      6.364E-07      4.601E-10      2.319E-09      1.696E-02      6.926E-07      1.358E-09      1.700E-08      1.673E-09      8.514E-07      1.326E-10      6.456E-10      2.070E-19      0.000E+00      2.901E-15      4.847E-27      7.743E-27      9.834E-02      6.711E-16      1.421E-06      3.337E-09      2.604E-13      4.505E-13      3.341E-15      3.217E-11      1.120E-08      3.145E-13      3.928E-08      2.591E-09      1.563E-11      7.821E-13      1.597E-09      1.214E-11      2.435E-08      8.902E-14      3.279E-02      2.460E-12      2.690E-12      2.047E-21      1.283E-10      1.328E-03      6.050E-07      4.205E-07      8.928E-10      1.114E-01
        116.000         577.150       1.109E-04      8.456E-03      4.909E-08      4.421E-03      4.405E-02      2.097E-01      4.343E-03      9.065E-12      1.401E-03      8.505E-03      2.916E-02      7.926E-10      2.127E-08      6.531E-12      1.088E-09      8.407E-07      2.126E-01      6.838E-12      4.088E-15      1.268E-08      8.488E-10      4.853E-10      4.659E-11      1.079E-15      5.227E-13      2.412E-05      2.969E-09      5.682E-08      4.526E-10      8.064E-12      4.082E-12      6.756E-08      9.742E-11      4.634E-12      3.467E-08      6.529E-16      1.062E-08      5.244E-10      1.570E-18      5.172E-08      1.744E-01      2.725E-02      5.141E-10      2.375E-07      3.517E-06      5.968E-09      1.963E-14      3.370E-12      1.908E-08      3.846E-14      1.404E-21      6.889E-21      8.784E-15      6.673E-11      6.008E-10      3.091E-11      3.664E-15      6.056E-16      7.053E-09      3.396E-07      5.153E-10      5.246E-12      2.426E-12      4.404E-10      5.783E-11      2.596E-12      9.486E-07      6.587E-10      1.771E-09      1.639E-02      6.152E-07      1.422E-09      1.198E-08      1.254E-09      1.086E-06      1.670E-10      5.770E-10      3.276E-19      0.000E+00      4.608E-15      6.373E-27      1.023E-26      1.055E-01      6.964E-16      1.861E-06      4.448E-09      3.075E-13      8.509E-13      6.314E-15      3.383E-11      1.119E-08      4.438E-13      4.039E-08      4.196E-09      2.579E-11      1.191E-12      2.543E-09      1.946E-11      2.094E-08      9.454E-14      3.070E-02      2.019E-12      2.027E-12      3.476E-21      1.511E-10      1.603E-03      7.823E-07      5.240E-07      1.000E-09      1.215E-01
