        Time(s)         Temp(K)     Mc(t)/Mc(o)            HMX        INT249a         t_HONO             NO         ONTNTA            NO2        INT295a         c_HONO          ONNO2            H2O        INT202a        INT202c        INT296a     INT296a_RO        INT206e            N2O        INT325a        INT248a        INT233a        INT279a        INT279b        INT101a     INT202c_RO     INT128a_RO        CH2NNO2        INT128a            TAZ        INT132a    INT325a_RO1        INT235b        INT189b    INT325a_RO2        INT251c        INT205c        INT148a        CH2NCHO         INT91a        INT177a        INT120b           CH2O            HCN           CH2N         CH2NNO        INT121a        INT150a         INT75a         INT74a          CH2NH        INT186b     INT186b_RO        INT112c        INT112a        INT280a     INT280a_RO        INT232a    INT233a_RO1        INT159a       CH2NHCHO         INT86a        INT265a     INT235a_RO        INT161a        INT281a        INT251d        INT177b        INT133a    INT103c_cis            HNO             CO         CH2NCO         INT76a         NH2CHO          NH2NO        INT105a         INT75f            N2H        INT206a        INT206b        INT235a     INT159a_RO         INT85d          HCOOH         INT88d        INT162b        INT132d         INT85b        INT161f        INT131b         INT87d        INT115a        INT114a        INT131a        INT207a        INT177c        INT103e        INT191b        INT161b           HNCO         INT90b            CO2           ONNH          NH2CO         INT84f           OCHO            HCO         INT77a           HOCO       CH2NCOOH             N2
         86.000         569.650       1.385E-02     -2.519E-06     -1.009E-12      1.679E-03     -2.718E-04     -1.125E-06     -2.695E-04     -5.801E-13     -1.692E-03      2.635E-04      4.496E-06     -5.967E-15     -6.675E-14     -9.233E-14      3.221E-13     -1.079E-11      7.343E-06      6.830E-16     -8.823E-20      1.709E-13     -2.048E-12     -1.132E-12     -6.719E-16     -8.487E-16     -2.236E-15     -6.869E-09     -1.348E-14      8.875E-13     -5.494E-13     -9.528E-17      1.363E-16     -1.506E-12     -6.970E-16      4.134E-17     -6.314E-13     -7.007E-20     -1.010E-12     -9.209E-14     -8.604E-22      2.670E-12      2.119E-05     -2.748E-05     -9.979E-12     -2.418E-10     -4.655E-10     -4.683E-12      1.951E-15     -1.546E-15     -2.034E-10     -1.430E-19     -1.946E-21     -2.747E-22     -5.302E-20     -2.634E-13      8.265E-14     -4.626E-15     -1.804E-16     -1.459E-20     -8.075E-13     -1.198E-11     -3.263E-15     -1.052E-15      1.227E-16     -2.181E-15     -9.490E-16      4.577E-17     -3.654E-11     -2.077E-12     -2.712E-10      1.395E-05     -9.239E-10      1.993E-10      1.225E-10     -1.750E-12     -4.059E-10      9.000E-12     -6.517E-11      5.807E-21      9.784E-15     -2.905E-20     -1.542E-25     -1.054E-28      1.610E-05     -2.220E-20     -3.673E-11     -1.022E-12     -1.970E-15     -4.162E-18     -2.801E-19     -4.194E-13     -4.352E-13      2.107E-16     -1.163E-12     -4.052E-14     -1.599E-15      5.492E-17     -3.197E-14     -1.783E-15      2.774E-11     -2.327E-15      4.662E-06     -2.191E-13     -5.719E-14     -1.403E-22     -7.170E-12     -1.383E-05     -1.841E-09     -3.322E-09     -5.310E-13      3.472E-05
         88.000         570.150       1.059E-02     -2.356E-06     -7.058E-13      7.052E-03     -4.963E-04     -1.417E-06     -4.852E-04     -2.035E-12     -7.072E-03      4.875E-04      4.716E-06     -5.230E-15     -4.295E-14     -1.411E-12      1.519E-12     -8.503E-12      6.584E-06     -1.484E-14     -6.963E-18     -1.804E-13     -3.864E-12     -2.176E-12     -5.937E-16     -4.096E-15     -1.199E-14     -6.519E-09     -3.596E-15      9.365E-13     -2.836E-12      2.676E-15     -2.044E-15     -1.491E-12     -1.309E-15      3.125E-16     -6.182E-13      2.663E-19      2.241E-13     -1.242E-13      7.344E-22      3.258E-11      2.743E-05     -2.638E-05     -5.333E-10      3.811E-10     -4.100E-10     -3.684E-11     -1.715E-15     -4.142E-15     -5.839E-10     -1.516E-19     -1.477E-20     -2.296E-21     -5.883E-20     -1.451E-13      3.668E-13     -2.464E-14     -1.051E-15     -9.341E-21     -6.366E-13     -1.156E-11     -8.768E-15     -2.216E-15     -2.046E-15     -6.235E-15     -3.000E-15      3.123E-16     -2.855E-11     -8.619E-12     -4.755E-10      1.356E-05     -1.050E-09      5.053E-10      1.499E-10     -2.844E-12     -3.767E-10     -9.568E-12     -1.027E-10     -6.638E-21      9.368E-15     -3.229E-20     -4.729E-25     -6.988E-29      1.580E-05     -2.301E-20     -3.277E-11     -4.686E-12     -4.547E-15     -1.885E-18     -2.372E-18     -1.902E-12     -4.259E-13     -2.134E-15     -1.143E-12     -3.669E-14     -7.251E-15      3.136E-16     -2.953E-14     -6.896E-15      3.047E-11     -2.232E-14      4.158E-06     -4.648E-13     -1.335E-13     -6.628E-22     -1.287E-11     -1.945E-05     -1.801E-09     -5.234E-09     -5.364E-13      3.490E-05
         90.000         570.650       8.024E-03     -2.217E-06      2.109E-12     -1.748E-03     -1.918E-04     -1.794E-06     -2.015E-04      4.086E-13      1.769E-03      1.737E-04     -4.062E-06     -4.686E-15     -8.124E-14     -1.601E-12     -5.386E-12     -7.946E-12      6.067E-06     -3.188E-14     -8.005E-18      2.236E-12     -8.992E-12     -4.925E-12     -5.125E-16      1.372E-15      2.300E-15     -6.157E-09     -1.789E-14      1.008E-12      3.806E-12     -2.181E-14      2.041E-14     -1.495E-12      7.117E-15     -6.430E-15     -6.073E-13     -9.892E-18     -2.044E-12     -1.703E-14     -3.360E-20     -5.137E-11      4.774E-06     -2.515E-05      1.569E-09     -4.899E-10     -3.608E-10      2.316E-11      1.106E-14      1.190E-15     -3.223E-09     -1.995E-19      8.810E-21      1.396E-21     -7.148E-20     -2.059E-12     -2.328E-12      8.184E-15      5.094E-16      2.876E-20      8.429E-13      1.261E-11     -2.759E-14     -1.195E-14      2.001E-14     -2.564E-14      1.163E-14     -6.375E-15     -4.768E-11      1.162E-11     -1.629E-09      1.319E-05     -1.191E-09      2.786E-09      1.789E-10     -4.483E-12     -2.525E-10      1.241E-10     -3.727E-10     -1.656E-20      9.270E-15     -4.765E-21      2.109E-25      3.274E-28      1.556E-05     -2.411E-20     -6.786E-11      8.243E-12     -1.960E-14     -1.997E-17      8.053E-18      5.325E-14     -4.255E-13     -2.750E-15     -1.132E-12     -6.650E-14      2.070E-14     -6.232E-15     -5.061E-14      1.822E-14      3.309E-11      5.739E-14      3.730E-06     -7.396E-13      4.328E-14      1.183E-22     -1.655E-12      3.951E-06     -1.708E-09      9.459E-10     -5.459E-13      3.514E-05
         92.000         571.150       6.015E-03     -2.098E-06     -2.161E-11     -6.359E-04      1.989E-05     -2.289E-06      8.514E-06      8.985E-13      6.710E-04     -4.365E-05     -9.318E-06     -4.138E-15     -6.937E-14      1.570E-11      5.003E-11     -4.793E-11      5.787E-06      2.081E-13      5.267E-17     -9.653E-12     -7.309E-12     -4.038E-12     -6.684E-16      1.692E-16      6.262E-15     -6.245E-09     -2.191E-14      1.110E-12     -2.979E-11      2.378E-13     -2.236E-13     -1.625E-12     -5.104E-14      4.131E-14     -7.615E-13      9.696E-17     -2.596E-12     -9.635E-13      3.313E-19      7.260E-10      1.889E-06     -2.375E-05     -3.410E-09     -1.796E-09     -3.102E-10     -5.454E-10     -3.383E-14     -8.171E-15      1.112E-08     -2.179E-19      6.435E-22      8.168E-22     -8.071E-20      8.730E-12      2.310E-11     -2.767E-15     -9.664E-16     -1.043E-19     -2.375E-11      1.451E-10      1.477E-13      1.559E-13     -2.177E-13      1.864E-13     -1.004E-13      4.106E-14      7.235E-11     -1.096E-10      4.852E-09      1.288E-05     -1.337E-09     -9.429E-09      2.075E-10     -5.770E-12     -1.165E-09     -4.430E-10      1.205E-09     -1.324E-20      9.511E-15     -2.447E-19      6.560E-26     -2.385E-27      1.543E-05     -2.770E-20     -1.469E-10     -5.651E-11     -1.345E-13      1.147E-16     -1.125E-16      2.401E-12     -5.406E-13      1.912E-14     -1.298E-12      2.579E-13     -1.942E-13      4.014E-14      1.530E-13     -1.239E-13      3.379E-11     -3.940E-13      3.373E-06      2.397E-12      1.616E-12      2.747E-22      1.688E-12      7.744E-06     -1.620E-09      6.768E-10     -5.611E-13      3.552E-05
         94.000         571.650       4.462E-03     -1.994E-06     -6.260E-12      3.978E-03     -6.297E-04     -2.952E-06     -6.527E-04     -2.565E-12     -3.909E-03      5.960E-04     -1.899E-05     -4.247E-15     -3.673E-14      1.074E-11     -1.574E-10      1.342E-10      5.755E-06     -4.731E-14     -7.995E-18      5.488E-13     -1.281E-11     -7.075E-12      2.421E-16     -8.031E-15     -2.152E-14     -5.297E-09      5.839E-15      1.257E-12      8.248E-11     -7.809E-13      7.319E-13     -1.662E-12      1.207E-13     -9.514E-14     -4.867E-13     -2.788E-16     -3.152E-12      4.408E-12     -9.349E-19     -2.560E-09     -1.022E-05     -2.213E-05      2.249E-09      8.065E-10     -2.931E-10      2.213E-09      7.294E-15      6.378E-15     -1.373E-08     -2.730E-19      2.931E-20      2.318E-21     -9.212E-20      3.608E-13     -7.570E-11     -2.736E-14     -8.813E-16     -4.640E-19     -3.184E-11     -5.775E-10     -5.470E-14     -5.598E-13      7.079E-13     -3.478E-13      2.858E-13     -9.462E-14     -2.805E-10      2.542E-10     -3.354E-09      1.264E-05     -1.433E-09      1.205E-08      2.087E-10     -1.418E-11     -1.271E-11      5.325E-10     -9.096E-10      6.385E-19      1.016E-14      8.970E-19     -4.593E-24      7.019E-27      1.544E-05     -1.205E-20      4.027E-10      1.330E-10      4.362E-13     -2.421E-16      3.061E-16     -8.434E-12     -5.189E-13      2.324E-14     -1.028E-12     -7.042E-13      6.176E-13     -9.172E-14     -2.173E-13      2.464E-13      5.056E-11      2.117E-13      3.083E-06     -3.178E-12      6.890E-12     -1.213E-21      2.587E-11      2.098E-05     -1.707E-09      1.402E-09     -5.849E-13      3.617E-05
         96.000         572.150       3.277E-03     -1.902E-06     -1.039E-10      7.591E-03     -1.478E-04     -3.863E-06     -1.179E-04     -2.201E-12     -7.633E-03      1.437E-04      1.070E-05     -3.588E-15     -1.388E-14      1.037E-10     -4.542E-11      2.594E-11      6.005E-06      9.070E-13      2.564E-16     -6.365E-11     -7.007E-12     -3.957E-12     -2.829E-16     -1.011E-14     -4.190E-14     -5.065E-09      2.643E-14      1.469E-12      3.000E-11     -2.998E-13      2.805E-13     -2.149E-12      6.532E-14     -5.383E-14     -1.023E-12     -9.959E-17     -2.894E-11     -1.684E-13     -3.299E-19     -8.562E-10      4.319E-05     -2.018E-05      7.745E-10      7.587E-10     -2.418E-10      7.418E-10     -7.672E-17     -2.491E-15     -1.134E-08     -2.473E-19     -1.651E-20     -1.355E-21     -9.625E-20      6.353E-11     -2.204E-11     -4.697E-14     -1.228E-14      5.933E-19     -1.596E-10     -1.844E-09      4.612E-13     -1.804E-13      2.763E-13      2.889E-13      1.380E-13     -5.334E-14     -2.454E-10      2.410E-10     -1.885E-09      1.251E-05     -1.618E-09      9.901E-09      1.269E-10     -2.388E-11      2.158E-10      1.134E-10     -7.236E-11     -3.928E-19      1.135E-14      2.183E-19      2.084E-24      2.993E-27      1.566E-05      3.012E-20      1.746E-09      5.082E-11      1.337E-12     -1.193E-16      1.574E-16     -8.165E-12     -9.009E-13      1.126E-13     -1.570E-12      1.538E-13      2.505E-13     -4.602E-14      1.215E-13      2.082E-13      8.127E-11     -1.630E-12      2.860E-06     -8.012E-12      7.064E-11     -1.045E-21     -1.341E-11     -3.096E-05     -1.581E-09     -7.787E-09     -5.599E-13      3.724E-05
         98.000         572.650       2.383E-03     -1.821E-06      1.388E-12      4.238E-03     -8.393E-05     -5.156E-06     -7.426E-05     -8.145E-13     -4.247E-03      7.475E-05      5.791E-06     -3.089E-15     -2.587E-14     -3.526E-12      8.999E-13     -6.268E-12      6.622E-06     -3.783E-14     -1.315E-17      7.786E-13     -6.377E-12     -3.621E-12     -3.518E-16     -5.488E-15     -1.716E-14     -4.833E-09      2.682E-15      1.787E-12     -2.939E-12     -5.342E-16      1.139E-15     -1.540E-12     -7.031E-16      3.950E-16     -6.158E-13     -1.041E-18     -6.677E-13     -6.406E-14     -2.905E-21      1.154E-11      2.441E-05     -1.774E-05     -3.934E-10     -2.332E-10     -2.114E-10     -1.533E-11     -5.731E-15     -3.279E-15      8.036E-11     -2.256E-19     -3.833E-20     -6.219E-21     -9.247E-20     -1.549E-12      8.415E-14     -3.486E-14     -2.221E-15      9.763E-21      3.133E-12     -1.463E-11     -1.979E-14     -2.830E-15      9.629E-16     -1.883E-14      8.106E-16      3.630E-16     -2.870E-11     -4.523E-12     -8.301E-11      1.252E-05     -1.781E-09     -6.321E-11      2.135E-10     -1.728E-11     -4.742E-10     -2.576E-11      2.546E-11     -1.972E-20      1.333E-14     -1.947E-20     -4.799E-25      2.096E-28      1.620E-05     -2.796E-20     -3.563E-11     -3.049E-12     -7.386E-15     -5.191E-18      4.328E-19     -2.695E-12     -4.463E-13     -4.351E-15     -1.149E-12     -3.790E-14     -9.988E-16      3.001E-16     -3.442E-14      2.111E-16      3.781E-11     -3.944E-14      2.706E-06     -1.511E-13     -1.324E-13     -4.690E-22     -4.276E-12     -1.019E-05     -1.480E-09     -2.385E-09     -5.566E-13      3.903E-05
        100.000         573.150       1.717E-03     -1.746E-06      3.822E-12      3.011E-03      2.856E-04     -7.067E-06      2.923E-04     -6.572E-13     -3.014E-03     -2.950E-04      5.563E-06     -2.275E-15      3.622E-14     -5.451E-12      5.840E-13     -6.786E-12      7.776E-06     -1.633E-14     -2.720E-18      2.050E-12      3.389E-12      1.804E-12     -2.537E-16      5.416E-18      2.048E-16     -4.383E-09     -1.163E-14      2.283E-12     -1.354E-12     -8.514E-16      1.145E-15     -1.383E-12     -1.157E-15      1.003E-15     -5.500E-13     -2.335E-18      6.335E-13     -4.251E-14     -4.365E-21      1.216E-11      2.453E-05     -1.450E-05     -6.465E-10     -4.854E-10     -1.802E-10     -1.642E-11     -3.922E-15     -2.124E-15      1.155E-10     -1.896E-19     -2.112E-20     -3.219E-21     -7.840E-20     -2.697E-12      9.779E-14     -8.783E-14     -2.003E-15      1.552E-20      2.396E-12     -2.241E-11     -1.068E-14     -8.412E-16      1.096E-15     -1.287E-14      2.672E-15      9.981E-16     -3.279E-11      1.342E-12      3.834E-10      1.274E-05     -1.931E-09     -1.127E-10      1.485E-10     -2.287E-11     -4.364E-10     -1.466E-11     -2.811E-11     -2.221E-20      1.662E-14     -1.246E-20     -4.501E-25     -9.743E-29      1.728E-05     -2.662E-20     -3.100E-11      2.669E-13      2.656E-15     -6.884E-18      2.227E-18     -4.413E-12     -4.233E-13     -5.214E-17     -1.022E-12     -3.212E-14      3.776E-15      9.791E-16     -2.826E-14      5.414E-15      3.617E-11     -3.012E-15      2.633E-06     -1.333E-13     -1.141E-13     -2.896E-22     -3.870E-12     -7.408E-06     -1.406E-09     -1.888E-09     -5.518E-13      4.199E-05
        102.000         573.650       1.228E-03     -1.679E-06      1.786E-11      4.187E-03      1.092E-03     -1.005E-05      1.095E-03     -1.167E-12     -4.184E-03     -1.100E-03      7.017E-06     -3.715E-16      2.854E-13     -1.748E-11     -1.713E-12     -5.214E-12      9.816E-06     -7.922E-14     -1.029E-18      9.254E-12      2.271E-11      1.241E-11     -1.910E-17      1.165E-14      3.028E-14     -3.682E-09     -3.319E-14      3.112E-12      1.478E-12     -5.215E-15      3.631E-15     -8.224E-13     -7.563E-15      7.696E-15     -2.939E-13     -8.553E-18      3.352E-12     -2.604E-14     -1.619E-20      4.063E-11      2.643E-05     -9.902E-06      3.091E-10     -5.523E-10     -1.412E-10     -5.250E-11     -4.921E-15     -1.561E-15     -4.048E-10     -7.255E-21     -2.127E-20     -4.147E-21     -1.634E-20     -1.001E-11     -4.629E-13     -3.080E-13     -1.269E-15      1.331E-19      1.596E-11     -4.880E-11     -5.305E-14      4.873E-15      3.684E-15     -6.075E-14      1.504E-14      7.671E-15     -6.094E-11      3.380E-11     -5.354E-10      1.323E-05     -2.063E-09      2.565E-10      3.332E-11     -2.908E-11     -3.983E-10     -1.143E-12     -5.856E-11     -1.165E-19      2.227E-14      4.563E-21      9.986E-25      5.327E-31      1.932E-05     -1.956E-20     -1.756E-11      1.502E-11      3.371E-14     -2.287E-17      9.645E-18     -7.584E-12     -2.750E-13      1.146E-15     -5.812E-13     -8.205E-14      2.650E-14      7.640E-15     -7.754E-14      3.323E-14      3.278E-11     -1.058E-14      2.668E-06     -2.374E-13     -8.881E-14     -4.537E-22     -3.422E-12     -4.824E-06     -1.343E-09     -1.278E-09     -5.316E-13      4.700E-05
        104.000         574.150       8.732E-04     -1.622E-06      1.704E-11     -2.160E-04      4.068E-03     -1.502E-05      4.061E-03     -1.429E-12      2.306E-04     -4.073E-03      9.663E-06      4.651E-15      1.124E-12     -5.331E-12     -1.166E-11     -1.994E-11      1.351E-05      1.243E-13      1.020E-16      6.786E-12      1.208E-10      6.682E-11      6.257E-16      8.751E-14      2.440E-13     -2.344E-09     -2.232E-13      4.617E-12      2.448E-11     -2.505E-14      6.913E-15      4.366E-13     -6.394E-14      6.321E-14      2.136E-13     -2.410E-17     -3.086E-12      1.128E-13     -3.579E-20      2.053E-10      2.629E-05     -2.768E-06      1.233E-09     -4.650E-10     -7.382E-11     -2.268E-10      3.919E-15      7.471E-15     -1.255E-09      2.988E-19      1.607E-19      2.386E-20      1.214E-19     -4.398E-12     -2.363E-12     -1.109E-12      4.301E-15      3.134E-19      2.677E-11     -2.103E-10     -7.749E-15      6.184E-14      8.247E-15     -1.171E-13      9.696E-14      6.266E-14     -2.320E-10      2.159E-10     -1.661E-09      1.406E-05     -2.170E-09      9.489E-10     -1.193E-10     -3.517E-11     -3.312E-10      1.057E-10     -1.819E-10     -1.751E-19      3.264E-14      1.196E-19      4.634E-24     -1.971E-30      2.324E-05      6.571E-21      6.558E-11      9.814E-11      1.842E-13     -9.352E-17      6.829E-17     -1.623E-12     -4.919E-14      4.410E-14      4.085E-13     -2.237E-13      2.144E-13      6.176E-14     -3.121E-13      3.018E-13      2.810E-11      8.095E-14      2.861E-06     -1.216E-13      4.741E-13     -1.872E-22      4.779E-12      2.896E-06     -1.248E-09      1.961E-09     -4.930E-13      5.584E-05
        106.000         574.650       6.189E-04     -1.585E-06      7.461E-11      4.188E-03      2.188E-03     -2.406E-05      2.186E-03     -1.344E-12     -4.195E-03     -2.179E-03      2.330E-05      1.979E-14      6.207E-13     -6.148E-11     -6.842E-12      6.645E-12      2.070E-05     -2.205E-13      1.595E-16      4.460E-11      5.972E-11      3.283E-11      2.362E-15      4.483E-15     -6.509E-15      6.216E-10      9.722E-14      7.682E-12      1.717E-11     -2.070E-15     -1.058E-14      3.861E-12     -2.254E-14      2.376E-14      1.771E-12     -1.849E-17      5.952E-12      2.231E-14     -2.382E-20      1.601E-10      5.046E-05      9.469E-06      3.955E-10      6.123E-10      8.646E-11     -1.782E-10     -8.955E-15      5.429E-15     -2.457E-10      1.828E-18     -1.657E-19     -2.176E-20      5.785E-19     -4.296E-11      2.122E-13     -1.878E-13      6.845E-15      5.394E-19      8.667E-11     -1.060E-11     -1.561E-13      4.887E-14     -8.904E-15     -1.215E-13      1.968E-15      2.169E-14     -1.418E-10      1.542E-10     -1.949E-09      1.531E-05     -2.213E-09      1.962E-10     -2.569E-10     -3.857E-11     -2.885E-10     -4.930E-11     -2.834E-12     -3.750E-19      5.385E-14      1.110E-19      9.990E-24     -1.319E-28      3.117E-05      4.393E-20     -6.080E-11      4.886E-11      9.080E-14     -1.877E-17      5.172E-18     -9.445E-12      8.737E-13      5.783E-14      3.123E-12      6.913E-15     -5.021E-14      1.854E-14      1.308E-13     -1.579E-13      2.414E-11     -8.452E-14      3.333E-06     -9.479E-14     -6.788E-13     -2.107E-22     -4.342E-12     -7.161E-06     -1.151E-09     -7.995E-10     -3.946E-13      7.242E-05
        108.000         575.150       4.387E-04     -1.597E-06      4.826E-12      3.533E-03     -5.371E-05     -4.218E-05     -6.435E-05     -7.033E-13     -3.537E-03      7.774E-05      3.548E-05      6.953E-14      2.369E-12     -1.890E-11      1.103E-11      1.436E-10      3.628E-05     -3.883E-13     -4.869E-16     -3.332E-12     -3.497E-11     -1.998E-11      8.108E-15     -5.654E-15     -2.112E-15      7.516E-09      3.166E-13      1.489E-11     -3.002E-11     -1.408E-14      3.710E-14      1.086E-11      1.214E-13     -1.126E-13      4.967E-12     -1.846E-17      1.271E-10     -3.180E-14     -8.200E-20      1.080E-10      8.213E-05      3.266E-05     -1.726E-08      2.011E-08      5.378E-10     -1.358E-10     -2.369E-14     -2.287E-14     -5.154E-09      4.626E-18     -2.167E-19     -3.160E-20      1.539E-18     -1.907E-12      1.026E-13     -8.511E-13     -4.383E-14      5.690E-20     -3.990E-11     -1.655E-10     -1.090E-13     -9.781E-14      3.353E-14      2.629E-14     -5.739E-14     -1.073E-13      1.121E-10     -1.166E-11     -1.708E-10      1.705E-05     -2.139E-09      1.956E-09     -3.277E-10     -3.114E-11      3.512E-10     -4.793E-09      1.650E-08     -1.294E-19      1.039E-13      1.771E-19     -2.063E-23     -2.656E-27      4.820E-05      1.707E-19      4.414E-10     -1.011E-10     -9.711E-14      1.036E-16     -9.200E-17     -1.320E-10      2.724E-12     -1.094E-13      8.911E-12      3.613E-13     -1.501E-13     -9.807E-14      3.643E-13     -1.512E-13      1.784E-11     -1.239E-12      4.359E-06      1.114E-11      2.478E-11     -2.574E-22     -3.882E-12     -9.287E-06     -1.027E-09     -2.835E-09     -2.266E-13      1.062E-04
        110.000         575.650       3.121E-04     -1.723E-06      1.391E-10      8.315E-04      2.601E-04     -8.171E-05      2.074E-04     -2.305E-13     -8.076E-04     -2.062E-04      5.946E-05      2.346E-13      5.287E-12     -1.314E-10     -9.136E-14      2.838E-10      7.433E-05     -1.360E-12     -6.903E-16      8.964E-11     -2.189E-12     -1.384E-12      2.751E-14     -1.564E-14     -3.978E-14      2.351E-08      1.104E-12      3.466E-11     -7.113E-12      2.670E-14     -2.133E-14      2.088E-11      7.858E-15      7.627E-15      1.044E-11      1.174E-17      1.712E-11      3.424E-13      7.303E-20      4.525E-11      1.303E-04      7.895E-05      6.604E-09     -2.878E-09      1.835E-09     -2.960E-11      3.307E-14      7.006E-16     -1.394E-08      9.481E-18     -7.601E-20     -1.041E-20      3.331E-18     -8.841E-11     -1.737E-12     -1.710E-13     -1.063E-14      8.613E-19      2.384E-10      1.159E-09     -2.957E-13      2.968E-14     -2.668E-14     -4.697E-13      1.265E-14      1.145E-14      3.075E-10      4.498E-11     -3.502E-09      1.955E-05     -2.135E-09      1.054E-08     -2.646E-10      3.046E-11      1.225E-09     -5.835E-08      1.937E-07     -6.393E-19      2.419E-13      9.383E-19     -4.480E-24      2.023E-28      8.656E-05      2.642E-19     -7.757E-10     -2.724E-11     -1.804E-12      1.671E-16      1.555E-17     -2.011E-11      4.907E-12      3.126E-14      1.830E-11      6.843E-13      1.675E-14      1.765E-14      6.963E-13      1.966E-14      7.981E-11     -9.607E-13      6.611E-06      3.153E-11     -2.785E-11     -3.339E-23      4.467E-11      1.167E-05     -8.156E-10      6.143E-09      3.102E-13      1.803E-04
        112.000         576.150       2.229E-04     -2.054E-06      1.268E-12      4.656E-03      2.000E-05     -1.652E-04     -4.520E-05     -1.246E-12     -4.653E-03      9.105E-05      1.056E-04      6.249E-13      1.548E-11     -2.476E-11      3.424E-11      5.387E-10      1.700E-04     -2.900E-13     -2.174E-16     -5.728E-12     -8.394E-11     -4.824E-11      7.333E-14     -2.016E-13     -5.659E-13      3.355E-08      3.661E-12      9.279E-11     -4.418E-11      6.867E-14     -5.949E-15      1.153E-11      6.122E-14      3.285E-16      8.965E-12     -1.561E-17      4.010E-12      5.542E-13     -8.646E-20      2.230E-10      3.223E-04      1.599E-04     -8.709E-10     -1.732E-10      4.240E-09     -1.661E-10     -8.505E-15     -1.664E-14      4.330E-10      1.166E-17     -4.794E-19     -7.405E-20      4.549E-18     -3.538E-12      1.088E-11     -7.351E-13     -3.222E-14      2.630E-19     -4.974E-12     -7.965E-10      2.288E-13     -4.927E-14     -1.013E-14      1.385E-13      1.128E-14     -3.330E-16      9.645E-10     -6.930E-11      2.136E-10      2.374E-05     -2.567E-09     -2.763E-10     -1.570E-10     -2.585E-11      7.441E-10      8.018E-09     -2.681E-08     -5.609E-20      6.471E-13      2.564E-18     -1.816E-23     -3.809E-29      1.679E-04      2.223E-19      1.259E-09     -6.131E-11     -9.463E-14      6.897E-16     -2.133E-17     -7.988E-12      2.885E-12     -3.807E-14      1.622E-11      2.674E-12     -8.549E-14     -1.023E-15      1.723E-12     -7.215E-14      5.483E-11     -3.042E-14      1.154E-05     -2.209E-12     -2.202E-13     -3.122E-22     -1.470E-11     -1.625E-05     -5.894E-10     -5.474E-09      6.284E-13      3.393E-04
        114.000         576.650       1.588E-04     -2.530E-06     -5.097E-10      2.078E-03     -1.102E-04     -2.892E-04     -1.796E-04     -4.570E-13     -2.125E-03      2.873E-04      1.616E-04      5.814E-13      1.943E-11      4.514E-10      1.055E-11      1.551E-10      3.484E-04      7.711E-12      3.354E-15     -3.173E-10     -4.376E-11     -2.536E-11      6.880E-14     -1.707E-13     -4.822E-13     -2.349E-08      4.809E-12      2.279E-10     -2.308E-11     -5.875E-13      6.624E-13     -6.585E-11     -1.905E-13      2.749E-13     -2.486E-11     -2.641E-16     -6.695E-11      2.965E-13     -2.009E-18      2.916E-10      6.572E-04      2.380E-04      1.786E-08     -2.005E-10      2.475E-09     -2.821E-10      1.947E-13     -1.509E-14     -2.013E-08     -1.335E-17     -2.385E-19     -3.835E-20     -3.079E-18      3.021E-10      2.302E-13     -3.908E-13     -7.019E-15     -9.720E-19     -6.230E-10     -5.969E-09      2.251E-12     -7.272E-13      6.674E-13      3.025E-12     -2.347E-13      2.783E-13      1.021E-09     -4.828E-11     -2.529E-08      3.165E-05     -4.033E-09      1.609E-08     -8.723E-11     -1.934E-11      2.734E-09      6.207E-08     -2.063E-07      8.979E-19      1.556E-12      3.374E-18     -1.083E-23      1.651E-27      2.863E-04     -9.412E-19      4.919E-09     -3.408E-11      4.783E-12      1.314E-15     -5.882E-17      9.013E-12     -1.840E-11      6.435E-13     -4.126E-11      4.404E-12     -3.446E-13      2.862E-13      3.623E-12     -2.901E-13      1.988E-11     -6.234E-14      2.077E-05     -2.157E-11      8.935E-13     -1.702E-22     -1.608E-10     -6.676E-05     -5.235E-10     -2.567E-08     -8.663E-13      5.809E-04
